1860-11-02_article_472	1860-11-02	article	Special Notices	;;; Northern markets.;;; --[By Telegraph.];;; Baltimore,Nov. 1.;;; --Flour quiet and steady — Howard, and Ohio and City Mills $5.50. Wheat firm-- yellow 65 @ 68; white 70 @ 73 Provisions quiet--bacon sides 11  @ 11; mess pork $19.75.--Coffee firm and active.;;; Whiskey dull at 21;;; New York, Oct. 1.;;; --Flour firm — Southern $5.70 @ $5.95. Wheat 2 higher-- Western red $1.35 @ $1.38½. Corn buoyant — mixed 68½ @ 69.;;; Pork dull.;;; Lard dull at 12½ @ 13.;;; Whiskey dull at 22.;;; Stocks dull and easier — N. Y. Central's 82; Va. 6's 86¼; Mo. 6's 76½.;;; Sales in N. Y., Oct. 31. of $3,000 Va. 6's at 85, and $5.000 Tenn.;;; 6's at 87½.;;; Special Notices;;; 
1860-11-02_advert_473	1860-11-02	advert	Second supply of splendidSilks, Dress Goods, &amp;c.	;;; Second supply of splendidSilks, Dress Goods, &amp;c.;;; Watkins &amp; Ficklen,;;; Wholesale and Retail Dealers in;;; Dry Goods,;;;  159 Main Street, Richmond.;;; We have selected with great care, and are receiving by various arrivals, our second supply of superior;;; Dry Goods;;;  For Autumn and Winter Sales — among which will;;; be found the;;; choicest Dress Silks, Velours, me-;;; Rings, Poplins and Delaines,;;; in all the New Shades and combinations, viz:;;; Fuchsia, Black and Gold,;;; Magenta, Black and Fuchsia,;;; Solferino, Black and Chintz,;;; Marguerite, Magenta and Gold,;;; Mauve, Blue and Gold,;;; and;;; Peach Bloom, Marguerite and Magenta.;;; Our collection of these rare and beautiful goods, forms one of the most select and tasteful assortments we have ever offered.;;; In Traveling and Medium Dress Goods we have a fresh and handsome variety.;;; In Embroideries, we have the Large Pointed and Patti Lace Collars, lapping in front.;;; Also, new Lace Sets; White and Colored Embroidered Hdkfs; Lace Berthas, &amp;c.;;; In Cloaks and Mantillas, of our own manufacture — In Velvet, Silk, Black and Colored Cloths, in the Arab, Opera and Zouave style, and other Paris patterns, our assortment is complete, and in prices defy competition. Orders for any style of Wrapping executed at a few hours' notice.;;; New Kid Gloves, in various shades, with scolloped wristlets, a choice novelty.;;; Kid Gauntlets. Figured Velvet tops.;;;  Our stock of Super Ingrain, Three-Ply and Tapestry Carpets and Rugs, in new designs, has just been replenished, and offers inducements in quality and price.;;; To our supply of;;; White Goods.;;;  Irish Linens,;;;  Table Damasks,;;;  Curtain Goods,;;;  Linen Sheetings,;;;  Bleached Long Cloths,;;;  Cloths, Cassimeres and Vestings,;;; Satinets, for Factories.;;; Va. Fulled Cloths,;;;  Blankets,;;; Brown Cottons,;;;  Oznaburgs and;;; Linseys,;;; We invite the especial attention of all cash and Prompt credit buyers, assuring the closest and most discriminating that they will find unusual advantages in our terms and prices.;;; Wholesale Buyers also supplied on the best terms, and prices guaranteed.;;; Watkins &amp; Ficklen.;;; N. B --A splendid assortment of Dress and Cloak Trimmings, in all the new colors.;;; oc 22--ts W. &amp; F.;;; 
1860-11-02_advert_474	1860-11-02	advert	New and beautifulFall and Winter Goods!	;;; New and beautifulFall and Winter Goods!;;; The subscriber would respectfully announce to his friends and the public generally, that he is now receiving a large and beautiful stock of;;; Fall and Winter Goods,;;; Selected with great care, and at prices that will enable him to sell unusually low, for cash.;;; My stock consists in;;; Ladies' Dress Goods,;;;  In great variety and all the newest designs.;;; In Gents' wear, a splendid assortment of;;; Cloths, Cassimeres,;;; Velvet and Silk Vestings,;;; Neck Ties, Merino Shirts,;;;  Drawers, &amp;c.;;; Also, a large and attractive stock of Heavy Goods, of every grade, for negro clothing.;;; Fine Bed Blankets.;;; Negro Blankets.;;;  And every other article usually kept in a first-class Dry Goods House.;;; Call and examine for yourselves.;;; John L. Smither,;;;  se 24--2m No. 29 Main street.;;; 
1860-11-02_advert_475	1860-11-02	advert	"a dollar Saved is a dollar Gained."the People's Savings Bank,of Richmond, Va.	;;; "a dollar Saved is a dollar Gained."the People's Savings Bank,of Richmond, Va.;;; Office--11th street, nearly opposite Goddin's Hall;;; Members:;;; R. H. Dibrell,;;; R. O. Haskins,;;; C. E. Whitlock,;;; J. L. Apperson,;;; J. H. Greaner,;;; J. L. Ligon,;;; R. M. Stevenson,;;; B. J. Johnson,;;; B. H. Nash,;;; D. Von Groning,;;; J. W. Atkinson,;;; L. H. Frayser,;;; R. T. Taylor,;;; R. A. Mayo,;;; F. W. Roddey,;;; J. H. Montague,;;; W. H. Bowcook,;;; R H. Dibrell, Pres't.;;;; B. J. Johnson, Sec'y.;;;; Thos. M. Alfriend, Cashier.;;; J. H. Hatcher,;;; B. Trueheart,;;; R. L. Williams,;;; John Blair,;;; A. Bodeker,;;; L. Libby,;;; Chas. Talbott,;;; T. M. Alfriend.;;; Capital...$75,000.;;; whole Joint Fund Pledged for Deposits.;;; This Bank of the People, in which the working men, as well as the men of means, may deposit all their spare funds with perfect safety, and receive interest thereon at the rate of 6 per cent. per annum for 6 months or over, and 5 per cent. for less periods, continues to receive deposits, in large or small sums.;;; The undersigned, as Cashier, will issue certificates from 9 A. M. to 6 P. M. daily.;;; oc 4--1m Thos. M. Alfriend, Cashier.;;; 
1860-11-02_advert_476	1860-11-02	advert	NO HEADER	;;; Rheumatism!;;; Rheumatism!!Rheumatism Cured byHampton's Tincture!;;; Rheumatism--Captain Canot.;;; Rheumatism — Inflammatory, James Smyth.;;; Rheumatism — Had it 15 years, F. Donnelly.;;; Rheumatism — Had it 10 years, Stephen Taylor.;;; Rheumatism — Had it 11 years, A. Kitchen.;;; Rheumatism — Had it 7 years, Robert Gault.;;; Rheumatism — Had it 38 years, E. Bogwell.;;; If You have A Cough,;;; Take Hampton's Tincture.;;; If You have Dyspepsia.;;; Take Hampton's Tincture.;;; If You have Bronchitis,;;; Take Hampton's Tincture.;;; If You are all Weakness,;;; Take Hampton's Tincture.;;; If You have Headache,;;; Take Hampton's Tincture.;;; Call and get pamphlets and see cures.;;; Sold by Purcell, Ladd &amp; Co., Richmond; by Dr. Cooke, Fredericksburg; by all the Druggists in Petersburg: by Mortimer &amp; Mowbray, Baltimore; and by Druggists and Shopkeepers everywhere.;;; $1 per bottle; six bottles, $5. oc 6--d&amp;cwts;;; 
1860-11-02_advert_477	1860-11-02	advert	NO HEADER	;;; Hostetter's Stomach Bitters.;;; --The thousands who use this great medicine for the cure of Dyspepsia and Liver Complaint and the diseases complicated with or arising from them, are requested to take notice that vile counterfeits of this Celebrated Invigorate have been issued in the South and West, and may eventually find their way into many parts of the Union.;;; We hope, therefore, that all purchasers of the preparation will examine the label on the bottle, where a facsimile of the proprietors' signature should appear, and also the bottle itself, which should have the words Dr. J. Hostetter's Stomach Bitters blown in the glass, and stamped on the cap covering the cork.;;; We also will, after January 1st, 1860, put an additional steel engraving with our note of hand attached, which to counterfeit is a felony.;;; Hostetter &amp; Smith.;;; For sale by Druggists and dealers generally every where.;;; oc 1--1m;;; 
1860-11-02_advert_478	1860-11-02	advert	All Medicines should be prepared by a regular Physician.	;;; All Medicines should be prepared by a regular Physician.;;; Dr. J. S. Rose's Cough Syrup, for Coughs, Colds, Hoarseness, Bronchitis, and that lion of diseases, Consumption.;;; Price 50 cts. and $1.;;; Dr. J. S. Rose's Buchu Compound, for all diseases of the Kidneys and Bladder.;;; This preparation is a positive cure.;;; Price 50 cts.;;; Dr. J. S. Rose's Pain Curer, for Rheumatism, Choline, Cramps, Pains in the Stomach or Bowels, Pains in the Back or Limbs.;;; Price, 12, 25 and 50 cts.;;; Dr. J. S. Rose's Alternative Syrup, or Blood Purifier, for the cure of , old Eruptions, Chronic Diseases, Ulcers Sores Swelled Neck, Bugs, and all diseases arising from;;; Medical Hospitals.;;; 
1860-11-02_advert_479	1860-11-02	advert	NO HEADER	;;; Infirmary of St. Francis De Sales, Brooke Avenue, Richmond Va.;;; --Conducted by the Sisters of Charity.;;; Patients of all denominations, not having small pox or any other contagious disease, are received.;;; Any physician may send his patients to the Infirmary and attend them.;;; White persons, in private rooms, pay from $7 to $12 per week, and in wards $6, Colored persons $5 per week.;;; Physicians and Surgeons.--Doctors St G. Peachy. D. Thomas, J. S. Dorsey Cullen.;;; se 5--ts;;; 
1860-11-02_advert_480	1860-11-02	advert	NO HEADER	;;; Infirmary of the Medical College.;;; --This Institution, situated at the corner of Marshall and College streets, is fully provided for the accommodation of both White Persons and Negroes, requiring medical treatment.;;; White Persons who desire it, can be furnished with private Rooms, where they will enjoy every comfort and convenience.;;; The accommodations for Slaves, as heretofore, are ample, and the attention of owners of negroes, both in the city and country; is again invited to the great advantages afforded by the Infirmary for the Medical and Surgical treatment of this class of patients.;;; lying-in women are also received and carefully attended to.;;; All patients are under the care of the Professors of the College, who visit the wards daily, aided by an efficient corps of assistants.;;; In cases of difficulty, a consultation of the Professors is held, without extra charge to the patient.;;; The charges for Medical Attendance, Board, Nursing and Medicine are as follows:;;; White Persons...$6 per week.;;; White Persons in private rooms...$7 to $15 per week.;;; Slaves and other colored patients...$6 per week.;;; For less than a week, (except in private rooms,) $1 per day — provided that the aggregate shall not exceed the charge for a full week.;;; For Surgical Operations, by agreement with the proprietors of the Bellevue Hospital, a small extra charge will be made, varying from $2 to $0, according to the difficulty and importance of the operation.;;; All charges payable on the removal of the patient.;;; no case of small Pox, or any other infections disease, nor any case of Insanity, will be admitted.;;; Attending Physicians--Profs. Tucker Conway and McCAW.;;; Attending Surgeons--Profs. Gibson, Peticolas and Wellford.;;; Resident Physician--Dr. Thos. L. Hunter,;;; Steward — F. M. Parrish.;;; President--Dr. L. S. Joynes.;;; Persons in the country, desirous of sending patients to the Infirmary, may address the President, Steward, or any of the Professors of the College.;;; ja 12--1y;;; 
1860-11-02_advert_481	1860-11-02	advert	NO HEADER	;;; Main street Hospital for Slaves.;;; -- This Hospital is situated near the corner of Main and 26th streets, and is admirably adapted in airiness, privacy and healthfulness of position, to the purposes for which it has been instituted, namely: For Medical, Surgical and Obstetrical treatment of Slaves.--The rules and regulations governing this institution have already been published.;;; A circular containing full particulars will be furnished those who may desire further information.;;; Terms.--Patients per week, $5 less than a week, $1 per diem; but the aggregate shall not exceed the charge for a full week. Patients attending the daily examinations (not fit subjects for Hospital Confinement,) charged the regular fee adopted by the profession at large.--The above charges include board, medicine, medical attendance and nursing.;;; Surgical operations charged according to rules of other Hospitals of the city.;;; For further information apply to the Physician resident at the Hospital, or to either of the undersigned Physicians and Proprietors.;;; Frs. W. Hancock, M. D.,;;; Main st., bet. 3d and 4th.;;; or No. 130 Main st.;;; St. Geo. Peachy, M. D.,;;; Exchange Hotel, or Grace st., bet. 5th and 6th.;;; R. S. Vest, M. D., Franklin st.,;;; Near Ballard House, or cor. Main and 7th sts.;;; Philip S. Hancock. M. D.,;;; Resident Physician,;;; Cyrus Brooks,;;; ap19 — 1v Resident Assistant.;;; 
1860-11-02_advert_482	1860-11-02	advert	Terms:(payable on the removal of the Patient.)	;;; Bellevue Hospital.;;; --This Institution, which has been in successful operation seven years, is situated on Church Hill, Richmond, Virginia, in a delightful, airy position, and is furnished with every convenience conducive to the comfort of patients and the successful treatment of medical and surgical diseases.;;; Rooms have been nicely furnished, suitable to the accommodation of gentlemen who may find it inconvenient to be treated at their private lodgings.;;; Particular attention will be paid to the lying-inwards, which are very commodious.;;; Having been heretofore liberally patronized by owners of slaves, both in the city and country, we can, with increased confidence, call their attention to the great advantages afforded by our "Hospital," for the medical and surgical treatment of Slaves, and promise to spare no pains to furnish them proper accommodations and every necessary attention.;;; Terms:(payable on the removal of the Patient.);;; White Patients, per week...$6;;; White Patients, in Private Rooms, per week...$7 to $15;;; Slaves per week...5;;; (For fractions of a week, after the first week, at;;; the same rates, i. e. 71 cents per day.);;; For less than a week, (except in private rooms,) $1 per day, provided that the aggregate shall not exceed the charge for a full week.;;; This includes all charges for Board, Medical Attendance, Nursing and Medicine.;;; By an arrangement with the Infirmary of the Medical College, a small additional fee, ranging from $2 to $30, will be charged for Surgical cases.;;; The particular sum may be ascertained before-hand by application to one of the attending Physicians.;;; No Small-Pox admitted.;;; All patients are under our immediate care, one of us visiting the wards once a day, and oftener when necessary; and in cases of difficulty, a consultation of all the physicians is held, without extra charge to the patient.;;; A resident Physician, two Students and a Matron, have the patients under their immediate supervision, and personally administer all medicines ordered.;;; When requested, weekly reports will be given of the condition of patients.;;; Persons in the country, wishing to send patients to our Hospital, may address either of the Physicians, or the Resident Physician.;;; When desired, we will send a comfortable covered vehicle to any part of the city for patients. --For this purpose, a message left at the Hospital, or a Mr. Thos. Pemberton's, on Main, between 17th and 18th streets, will be attended to.;;; Attending Physicians and Surgeons:;;; James Bolton, M. D., Grace st., between 4th and 5th:;;; Thomas Pollard, M. D., Governor st., 1st door above Richmond House.;;; O. A. Crenshaw, M. D., opposite American Hotel.;;; Wm. W. Parker, M. D., Law Building, corner of 12th and Franklin sts.;;; C. M. Hunter, M. D., Resident Physician.;;; Mrs. W. E. Perkins. Matron. ja 2--1y;;; Medicines.;;; 
1860-11-02_advert_483	1860-11-02	advert	NO HEADER	;;; The Great Virginia Remedy, and no Humbug.--Peters' Infallible Remedy for GonorrhŒa and all secret diseases.;;; --This great American remedy, containing no Mercurial or Balsamic properties, excels everything heretofore offered the public, in its curative, restorative and renovating powers; and the medical world are astonished when told that the above remedy will cure the above diseases, and confounded when they have ocular demonstrations of the facts.--But the proprietor,. who has known of the remedy for twenty-odd years, has known of a case of twenty years standing to be restored to perfect health, and all other cases of shorter duration to be restored, without a single exception, and therefore challenges any case of GonorrhŒa which the remedy will not cure, provided the directions are carried out with prudence on the part of the patient; and any one purchasing half a dozen bottles, and using accordingly, in his or her case, he guarantees a perfect cure; and in case of failure, will furnish additional medicine, free of charge, to complete the cure, through his agents; and a cure will be effected without inconvenience to the patient.;;; Sold by Apperson &amp; Dupuy, No. 201 Broad street, and O. A. Strecker, Main street, Druggists, agents for the city of Richmond.;;; oc 1--6m*;;; 
1860-11-02_advert_484	1860-11-02	advert	Helmbold's Extract Buchu,	;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; Helmbold's Extract Buchu,;;; The Great Diuretic, The Great Diuretic,;;; The Great Diuretic, The Great Diuretic,;;; The Great Diuretic, The Great Diuretic,;;; The Great Diuretic, The Great Diuretic,;;; A positive and specific remedy for diseases of the;;; Bladder, Kidneys, Gravel, Dropsy,;;; Bladder, Kidneys, Gravel, Dropsy,;;; Bladder, Kidneys, Gravel, Dropsy,;;; Bladder, Kidneys, Gravel, Dropsy,;;; and all diseases of the;;; Sexual Organs, Sexual Organs, Sexual Organs,;;; Helmbold's Extract of Buchu;;; Is a certain, safe and speedy cure, from whatever cause they may have originated, and no matter of;;; How Long Standing, How Long Standing,;;; How Long Standing, How Long Standing,;;; How Long Standing, How Long Standing.;;; It is take a without Hindrance from Business, and little if any change of diet,;;; Is pleasant in its taste and odor,;;; And immediate in its action.;;; If you are suffering with any of the above distressing ailments,;;; Procure the Remedy at Once,;;; Procure the Remedy at Once,;;; Procure the Remedy at Once,;;; Helmbold's Extract Buchu,;;; As a medicine which must benefit every body, from the simply delicate to the confined and despairing invalid.;;; no Equal is to be found.;;; no Equal is to be found.;;; no Equal is to be found.;;; Price $1 per bottle, or six for $5; delivered to any address.;;; Prepared by H. T. Helmbold,;;; Depot, 104 South Tenth st., below Chesnut,;;; For sale wholesale and retail by;;; Fisher &amp; Shepherd,;;; Druggists and Apothecaries,;;; ja 17--1y 125 Main street.;;; 
1860-11-02_advert_485	1860-11-02	advert	NO HEADER	;;; Medical Card;;; --Dr. Plume offers his services to the public in the treatment of all secret diseases.;;; Twenty years practice in the above branch gives Dr. P. a claim to public favor. --Office on Franklin street, near the Exchange Hotel, and third house below Trinity Church, same side.;;; Always on hand, a supply of the "chemical Extract of Flowers;" one of the very best renovators for weakened parts now known.;;; Medicines sent to order.;;; All communications by letter or others  promptly attention to, Richmond, Va;;; 
1860-11-02_advert_486	1860-11-02	advert	NO HEADER	;;; New Clothing for Fall and Winter of 1860.;;; --Darracott. Harris &amp; Co., 112 Main street.-- Persons visiting the Fairs are requested to call and examine our stock of Clothing, consisting of Fine Black Dress Suits; Fancy Cassimere Suits; Fancy Nobby Suits; Velveteen Hunting Suits; Black and Brown Tricot Suits; Beaver Palette Overcoats; Fine Cloth Overcoats; Whitney Palettes and Sacks; Black and Fancy Velvet Vests; Fancy and Black Silk Vests; Golden Hill Shirts; Collars; Socks; Cravats; Suspenders; Handkerchiefs and Gloves; Boys' Clothing; which we are selling very low. For bargains, call on;;; Darracott. Harris &amp; Co., 112 Main st.;;; 
1860-11-02_advert_487	1860-11-02	advert	NO HEADER	;;; L. Wagner.;;; Druggist and Apothecary,;;; --keeps on hand a general and well assorted stock of Drugs, Medicines, Paints, Oils, Varnish, Brushes, Glass, Putty, genuine Patent Medicines, Medicinal Cigars; Turkish and American Smoking Tobacco; Hair, Tooth, Nail, Cloth and Shoe Brushes, Combs, Pocket-Books, Porte-Monnaide Colo#ne, Hair O and fine Extracts.;;; The best  of Coal Oil and Su Fluid al;;; 
1860-11-02_advert_488	1860-11-02	advert		;;; Business Notices;;; 
1860-11-02_advert_489	1860-11-02	advert	Bowers' ArchitecturalFoundry.	;;; Bowers' ArchitecturalFoundry.;;; Manufactures;;; Iron Fronts, House Castings, Rail-;;; Ings, &amp;c.,;;; Corner of Cary and 9th streets, Richmond, Va.;;; fe 2--6m A. J. Bowers, Proprietor.;;; 
1860-11-02_advert_490	1860-11-02	advert	NO HEADER	;;; Davis, Deupree &amp; Co.,;;; --will give their entire attention to the;;; sale of Negroes.;;; Publicly and privately,;;; Odd Fellows' Hall,;;;  Corner Mayo and Franklin streets,;;; Richmond,Va.;;; Ro. H. Davis.;;;  Wm. S. Deupree.;;;  S. R. Fondren.;;;  Rufus G. Maddux, Clerk. je 1--1j;;; 
1860-11-02_advert_491	1860-11-02	advert	Wood, Eddy &amp; Co'sLotteries!	;;; Wood, Eddy &amp; Co'sLotteries!;;; Authorized by the States of;;; Delaware, Missouri and Kentucky,;;; Draw daily, in public, under the superinten-;;; dence of Sworn Commissioners.;;; The Managers' Offices are located at Wilmington, Delaware, and St. Louis, Missouri.;;; Prizes Vary from;;; $2.50 to $100,000!;;; Tickets from;;; $2.50 to $20!;;; Circulars, giving full explanation and the schemes to be drawn, will be sent, free of expense, by addressing Wood, Eddy &amp; Co.,;;; Wilmington, Del.,;;; Wood, Eddy &amp; Co.,;;; jy 10--1y St. Louis, Mc.;;; 
1860-11-02_advert_492	1860-11-02	advert	Potts, Farley &amp; Co.,Grocers, Commission andForwarding Merchants,	;;; Potts, Farley &amp; Co.,Grocers, Commission andForwarding Merchants,;;; Nearly opposite the Columbian Hotel, Cary st.,;;; Richmond, Va.;;;  Special attention given to the sale of Tobacco, Wheat, and all kinds of Produce, and liberal advances made on consignments.;;; Frank Potts, Late of Petersburg.;;; Richard D. Farley, Late of Petersburg.;;; Jas. B. Marshall. Late of Petersburg.;;; 
1860-11-02_advert_493	1860-11-02	advert	Edwin Wortham &amp; Co.,	;;; Edwin Wortham &amp; Co.,;;; Grocers, Commission Merchants,;;; and;;; Dealers in Iron and Steel,;;; Solicit consignments of Tobacco, Wheat, Corn, Flour, &amp;c., to the sale of which Edwin Wortham will give his personal attention.;;; Advances made on consignments.;;; Bags furnished when required.;;; 
1860-11-02_advert_494	1860-11-02	advert	Alfred S. Lee,Forwarding andCommission Merchant,and Dealer in	;;; Alfred S. Lee,Forwarding andCommission Merchant,and Dealer in;;; Plaster, Salt, Lumber, Coal, &amp;c.;;; In addition to my Forwarding Business, I would inform my friends and the public that I have a Lumber Yard opposite my warehouse, and directly on the line of the York River Railroad, where may be found a general assortment of Virginia Lumber, Shingles, &amp;c.;;; Mr. T. W. Peers will attend to sales of Lumber on my account;;; Consignments of Lumber solicited, on which liberal advances will be made.;;; A S. Lee.;;; 
1860-11-02_advert_495	1860-11-02	advert	Marble Works.	;;; Marble Works.;;; John W. Davies,;;;  Marble Mason,;;;  Mechanics' Institute, 9TH street,;;; Richmond Va.,;;; Monuments, Tombs, Head Pieces,;;; Mantles, Fonts, &amp;c.;;; First Premiums awarded by the Virginia Agricultural Society and Mechanics' Institute.;;; 
1860-11-02_advert_496	1860-11-02	advert	Hector Davis,Auctioneer,for sale of Slaves, Richmond, Va.,	;;; Hector Davis,Auctioneer,for sale of Slaves, Richmond, Va.,;;; gives particular attention to selling Slaves, both publicly and privately.;;; R. D. James has an interest in the business from this day. e28 — 6m;;; 
1860-11-02_advert_497	1860-11-02	advert	Marble Works.--	;;; Marble Works.--;;; Jacob Vincent,;;; Manufacturer of;;; Italian and American Marble Monuments,;;; Tombs, Head-Pieces, &amp;c., of every style and design.;;; The public are respectfully invited to call at my Yard, between 5th and 6th sts., on Main, (adjoining Rogers &amp; Miller's Marble Yard,) and examine my work, which cannot be excelled by any other establishment, North or South; which I will sell as low as any establishment in this city or else where.;;; au 9--3m;;; 
1860-11-02_advert_498	1860-11-02	advert	NO HEADER	;;; 1860.;;; Stoves — Stoves.;;; 1860.;;; Wm. Sears Wood,;;;  No. 6 Main street, near the Old Market.;;; Manufacturer, Wholesale and Retail Dealer in;;; Stoves, Ranges and Furnaces,;;; Mott's Agricultural Boilers,;;; Tin and Sheet Iron Ware.;;; Copper Lightning Rods, &amp;c., &amp;c.;;; Plumbing and Gas-fitting, in all its branches;;; Jobbing promptly attended to.;;; Repairs for all kinds of Stoves, always on hand.;;; Roofing and Guttering;;; done in the city and country, in the best manner and at shortest notice.;;; se 26--ts;;; 
1860-11-02_advert_499	1860-11-02	advert	Geo. S. Lownes. Wm. B. Cook.Lownes &amp; Cook--PhŒNix Foundry andIron Railing Manufactory,8th st., 3d door east of Main, Richmond, Va.	;;; Geo. S. Lownes. Wm. B. Cook.Lownes &amp; Cook--PhŒNix Foundry andIron Railing Manufactory,8th st., 3d door east of Main, Richmond, Va.;;; We have recently rebuilt and made large addition to our Works, with the modern improvement in tools.;;; We flatter ourselves that we can supply Castings, Plain and Ornamental Railing. Verandahs. Window Caps and Sills, Columns, Iron Fronts, and general Iron Work, at prices to suit the times.;;; Give us a call, and examine designs, &amp;c. se 26--3m;;; 
1860-11-02_advert_500	1860-11-02	advert	Bridgford &amp; Co.,General Commission andForwarding Merchants,	;;; Bridgford &amp; Co.,General Commission andForwarding Merchants,;;; On the Dock, Richmond, Va.;;; D. B. Bridgford,;;;  N. Tinsley Pate,;;; 
1860-11-02_advert_501	1860-11-02	advert	Green &amp; Davis,	;;; Green &amp; Davis,;;; practical;;; Granite Cutters,;;; Sixth Street, near the Armory, Richmond, Va.;;; every description of;;; Granite Work;;; Executed at short notice and in the best manner.;;; mh 12--12m;;; 
1860-11-02_advert_502	1860-11-02	advert	NO HEADER	;;; Jas. B. MacMURDOurdo,;;; --Agent Manhattan Life Insurance Company, of New York.;;; Office at the Insurance Agency of Thos. M. Alfriend on 11th street, nearly opposite Goddin's Hall, where applications will be received.;;; au 13--1y;;; 
1860-11-02_advert_503	1860-11-02	advert	P. Weilbacher, Wm. Paul,of Richmond, Va. Of Baltimore, Md.Weilbacher &amp; Paul,	;;; P. Weilbacher, Wm. Paul,of Richmond, Va. Of Baltimore, Md.Weilbacher &amp; Paul,;;; Manufacturers and Importers of;;; Havana and Domestic Cigars,;;; and dealers in;;; Leaf Tobacco.;;;  je 13--1y No. 21 German st., Baltimore Md.;;; 
1860-11-02_advert_504	1860-11-02	advert	Robert Wendenburg,ship Broker, Commission andfor Warding Merchant,Rocer and ship Chandler,Richmond and city Point, Va.,	;;; Robert Wendenburg,ship Broker, Commission andfor Warding Merchant,Rocer and ship Chandler,Richmond and city Point, Va.,;;; is prepared to take Goods on Storage at city Point on the most reasonable terms, without charge of drayage either to or from store.;;; ap 27--1y;;; 
1860-11-02_advert_505	1860-11-02	advert	Wm. Sattler &amp; Co.,Importers and Dealers inOils, Paints, Varnishes and WindowGlass.	;;; Wm. Sattler &amp; Co.,Importers and Dealers inOils, Paints, Varnishes and WindowGlass.;;; Brushes.-- We received by the late steamer a large supply of Painters' and Artists' Brushes, or superior quality, to which we call the attention or our customers.;;; 
1860-11-02_advert_506	1860-11-02	advert	John N. Gordon &amp; Son,14th street, near the Exchange Hotel,	;;; John N. Gordon &amp; Son,14th street, near the Exchange Hotel,;;; Offer for sale a large and full assortment of Iron, comprising Swede's, American Hammered, Peru Hammered, English and English Refined, English, American, Russia and Imitation Russia Sheet Iron, Hoops, Band and Scroll Iron, Refined Plow Iron and Plow Plates.;;; Also, Tin-plate of various sizes, for tinners and manufacturers; Sheet and Bolt Copper, Sheet Zinc, Spelter, and the Metals usually sold in this market.;;; ap 1--ts;;; 
1860-11-02_advert_507	1860-11-02	advert	Wm. S. Royster,Merchandize BrokerandGeneral Commission Merchant,Corner Cary and Virginia streets,Richmond, Va.,	;;; Wm. S. Royster,Merchandize BrokerandGeneral Commission Merchant,Corner Cary and Virginia streets,Richmond, Va.,;;; Offers his services for the sale and purchase of Merchandize generally; also, Flour, Wheat, Corn, Tobacco, and all descriptions of Country Produce.;;; Refers, by permission, to Lewis Webb, Esq., Messrs, Dunlop, Moncure &amp; Co., Messrs. Edmond, Davenport &amp; Co., Messrs. Bacon &amp; Baskerville, Richmond; Messrs. Bryant, Tinsley &amp; Holmes, Messrs, Spence &amp; Reid, Baltimore; Messrs. Twells &amp; Co., Philadelphia; Thos. Monahan, Esq., New York.;;; au 9--ts;;; 
1860-11-02_advert_508	1860-11-02	advert	NO HEADER	;;; The undersigned;;; --have formed a co-partnership for the transaction of a Commission business, under the firm of Lewis Webb &amp; John G. Wade.;;; They will give particular attention to the sale of Flour, Wheat, Corn and Tobacco.;;; They occupy the store and lumber-house No. 68 Main street, long occupied by Lewis Webb.;;; Lewis Webb,;;; John G. Wade.;;;  Richmond. Va., Nov. 1, 1859. no 7-- dcw &amp; cwts;;; 
1860-11-02_advert_509	1860-11-02	advert	James D. Browne'sOrnamental Iron Works,9th street, next to the Mechanics' Institute.	;;; James D. Browne'sOrnamental Iron Works,9th street, next to the Mechanics' Institute.;;; Iron Railings, Verandahs, Balconies.;;; Chairs, Settees, &amp;c.; also, Grating Vault and Cellar doors, and every other kind of Iron Work for ornamental and building purposes, manufactured at short notice.;;; Particular attention given to enclosing Burial Lots in the city and country.;;; ja 24--12m;;; 
1860-11-02_advert_510	1860-11-02	advert	Maddux &amp; Co.,	;;; Maddux &amp; Co.,;;; (Successors to Smith &amp; Maddux,);;; Produce Commission Merchants,;;; Cary street, opposite Columbian Hotel,;;; Richmond, Va.;;;  Jas. F Edwards, of King William, Assistants,;;; W. H. Howard, of York, Assistants,;;; W. M. Marshall, of Lunenburg, Assistants,;;; Guarantee to their friends faithful attention to all consignments, and orders for goods from produce customers.;;; Mr. F. V. Sutton, Jr., is admitted to a interest in our business.;;; fe 1--dts &amp; cw4t Maddux Co.;;; 
1860-11-02_advert_511	1860-11-02	advert	Alexander Nott,Auctioneer and CommissionMerchant,	;;; Alexander Nott,Auctioneer and CommissionMerchant,;;; Will attend regularly to the sales of Horses, Mules, Wagons, &amp;c., at the Horse Lot, every Saturday Morning, at 10 o'clock.;;; Stock intended for sale will please be entered before the morning of the sale.;;; 
1860-11-02_advert_512	1860-11-02	advert	NO HEADER	;;; Andrew Antoni;;; --Wholesale and Retail Dealer in Foreign and Domestic Confectionery, Fruits, &amp;c., Importer of French Candies, Cordials, &amp;c., and Manufacturer of Double Refined Candies; also, parties and weddings, in town or country, supplied with Ornamental Confectionery, Ice Cream, Cakes, &amp;c., No. 156 Main street, next door Exchange Bank.;;; Richmond. Va.;;; 
